51	R	5329
51	W	5330
50	R	5330
50	W	5330
0	R	5330
49	J	5417
49	R	5417
49	W	5417
0	R	5417
48	J	5418
47	J	5418
46	J	5418
45	J	5418
44	J	5418
43	J	5418
42	J	5418
41	J	5418
40	J	5418
48	R	5418
48	W	5418
47	R	5418
47	W	5418
46	R	5418
46	W	5418
45	R	5418
45	W	5418
44	R	5418
44	W	5418
43	R	5418
43	W	5418
42	R	5418
42	W	5418
41	R	5419
41	W	5419
39	J	5419
38	J	5419
37	J	5419
36	J	5419
35	J	5419
34	J	5419
33	J	5419
32	J	5419
31	J	5419
30	J	5419
40	R	5419
40	W	5419
38	R	5419
38	W	5419
37	R	5419
37	W	5419
36	R	5419
36	W	5419
35	R	5419
35	W	5419
29	J	5420
28	J	5420
27	J	5420
26	J	5420
25	J	5420
24	J	5420
23	J	5420
22	J	5420
34	R	5420
34	W	5420
33	R	5420
33	W	5420
32	R	5420
32	W	5420
31	R	5420
31	W	5420
29	R	5420
29	W	5420
28	R	5420
28	W	5420
27	R	5420
27	W	5420
26	R	5420
26	W	5421
21	J	5421
20	J	5421
19	J	5421
18	J	5421
17	J	5421
16	J	5421
15	J	5421
14	J	5421
13	J	5421
12	J	5421
25	R	5421
25	W	5421
24	R	5421
24	W	5421
23	R	5421
23	W	5421
22	R	5421
22	W	5421
20	R	5421
20	W	5421
19	R	5421
19	W	5421
18	R	5421
18	W	5422
11	J	5422
10	J	5422
9	J	5422
8	J	5422
7	J	5422
17	R	5422
17	W	5422
16	R	5422
16	W	5422
15	R	5422
15	W	5422
14	R	5422
14	W	5422
13	R	5422
13	W	5422
11	R	5422
11	W	5422
10	R	5422
10	W	5422
9	R	5422
9	W	5422
8	R	5423
8	W	5423
7	R	5423
7	W	5423
39	R	5423
39	W	5423
30	R	5423
30	W	5423
21	R	5423
21	W	5423
12	R	5423
12	W	5423
0	R	5423
56	J	5430
55	J	5430
54	J	5430
53	J	5430
52	J	5430
56	R	5430
56	W	5430
55	R	5430
55	W	5430
54	R	5430
54	W	5430
53	R	5430
53	W	5430
52	R	5430
52	W	5430
0	R	5430
51	J	5431
50	J	5431
50	R	5431
50	W	5431
51	R	5431
51	W	5431
0	R	5431
49	J	5518
49	R	5518
49	W	5518
0	R	5518
48	J	5519
47	J	5519
46	J	5519
45	J	5519
44	J	5519
43	J	5519
42	J	5519
48	R	5519
48	W	5519
47	R	5519
47	W	5519
46	R	5519
46	W	5519
45	R	5519
45	W	5519
44	R	5519
44	W	5519
43	R	5519
43	W	5519
42	R	5519
42	W	5519
0	R	5519
41	J	5520
40	J	5520
38	J	5520
37	J	5520
36	J	5520
35	J	5520
41	R	5520
41	W	5520
40	R	5520
40	W	5520
38	R	5520
38	W	5520
37	R	5520
37	W	5520
36	R	5520
36	W	5520
35	R	5520
35	W	5520
0	R	5520
34	J	5521
33	J	5521
32	J	5521
31	J	5521
29	J	5521
28	J	5521
27	J	5521
34	R	5521
34	W	5521
33	R	5521
33	W	5521
32	R	5521
32	W	5521
31	R	5521
31	W	5521
29	R	5521
29	W	5521
28	R	5521
28	W	5521
27	R	5521
27	W	5521
0	R	5521
26	J	5522
25	J	5522
24	J	5522
23	J	5522
22	J	5522
20	J	5522
19	J	5522
26	R	5522
26	W	5522
25	R	5522
25	W	5522
24	R	5522
24	W	5522
23	R	5522
23	W	5522
22	R	5522
22	W	5522
20	R	5522
20	W	5522
19	R	5522
19	W	5522
0	R	5522
17	J	5523
16	J	5523
15	J	5523
14	J	5523
13	J	5523
11	J	5523
10	J	5523
9	J	5523
17	R	5523
17	W	5523
18	J	5523
18	R	5523
18	W	5523
16	R	5523
16	W	5523
15	R	5523
15	W	5523
14	R	5523
14	W	5523
13	R	5523
13	W	5523
39	J	5524
30	J	5524
21	J	5524
12	J	5524
8	J	5524
7	J	5524
11	R	5524
11	W	5524
10	R	5524
10	W	5524
8	R	5524
8	W	5524
7	R	5524
7	W	5524
39	R	5524
39	W	5524
30	R	5524
30	W	5524
21	R	5524
21	W	5524
12	R	5524
12	W	5524
9	R	5525
9	W	5525
0	R	5525
56	J	5531
55	J	5531
54	J	5531
53	J	5531
52	J	5531
56	R	5531
56	W	5531
55	R	5531
55	W	5531
54	R	5531
54	W	5531
53	R	5531
53	W	5531
52	R	5531
52	W	5531
0	R	5531
51	J	5532
50	J	5532
50	R	5532
50	W	5532
51	R	5532
51	W	5532
0	R	5532
49	J	5619
49	R	5619
49	W	5619
0	R	5619
48	J	5620
47	J	5620
46	J	5620
45	J	5620
44	J	5620
43	J	5620
42	J	5620
48	R	5620
48	W	5620
47	R	5620
47	W	5620
46	R	5620
46	W	5620
45	R	5620
45	W	5620
44	R	5620
44	W	5620
43	R	5620
43	W	5620
42	R	5620
42	W	5620
0	R	5620
41	J	5621
40	J	5621
38	J	5621
37	J	5621
36	J	5621
35	J	5621
41	R	5621
41	W	5621
40	R	5621
40	W	5621
38	R	5621
38	W	5621
37	R	5621
37	W	5621
36	R	5621
36	W	5621
35	R	5621
35	W	5621
0	R	5621
34	J	5622
33	J	5622
32	J	5622
31	J	5622
29	J	5622
28	J	5622
27	J	5622
34	R	5622
34	W	5622
33	R	5622
33	W	5622
32	R	5622
32	W	5622
31	R	5622
31	W	5622
29	R	5622
29	W	5622
28	R	5622
28	W	5622
27	R	5622
27	W	5622
0	R	5622
26	J	5623
25	J	5623
24	J	5623
23	J	5623
22	J	5623
20	J	5623
19	J	5623
26	R	5623
26	W	5623
25	R	5623
25	W	5623
24	R	5623
24	W	5623
23	R	5623
23	W	5623
22	R	5623
22	W	5623
20	R	5623
20	W	5623
19	R	5623
19	W	5623
0	R	5623
18	J	5624
17	J	5624
16	J	5624
15	J	5624
14	J	5624
13	J	5624
18	R	5624
18	W	5624
17	R	5624
17	W	5624
16	R	5624
16	W	5624
15	R	5624
15	W	5624
14	R	5624
14	W	5624
13	R	5624
13	W	5624
0	R	5624
39	J	5625
30	J	5625
21	J	5625
12	J	5625
11	J	5625
10	J	5625
8	J	5625
7	J	5625
11	R	5625
11	W	5625
10	R	5625
10	W	5625
8	R	5625
8	W	5625
7	R	5625
7	W	5625
39	R	5625
39	W	5625
30	R	5625
30	W	5625
21	R	5625
21	W	5625
12	R	5625
12	W	5626
9	J	5626
9	R	5626
9	W	5626
0	R	5626
56	J	5632
55	J	5632
54	J	5632
53	J	5632
52	J	5632
56	R	5632
56	W	5632
55	R	5632
55	W	5632
54	R	5632
54	W	5632
53	R	5632
53	W	5632
52	R	5632
52	W	5632
0	R	5633
51	J	5633
50	J	5633
50	R	5633
50	W	5633
51	R	5633
51	W	5633
0	R	5633
49	J	5720
49	R	5720
49	W	5720
0	R	5720
48	J	5721
47	J	5721
46	J	5721
45	J	5721
44	J	5721
43	J	5721
42	J	5721
48	R	5721
48	W	5721
47	R	5721
47	W	5721
46	R	5721
46	W	5721
45	R	5721
45	W	5721
44	R	5721
44	W	5721
43	R	5721
43	W	5721
42	R	5721
42	W	5721
41	J	5722
40	J	5722
38	J	5722
37	J	5722
36	J	5722
35	J	5722
41	R	5722
41	W	5722
40	R	5722
40	W	5722
38	R	5722
38	W	5722
37	R	5722
37	W	5722
36	R	5722
36	W	5722
35	R	5722
35	W	5722
0	R	5722
34	J	5723
33	J	5723
32	J	5723
31	J	5723
29	J	5723
28	J	5723
27	J	5723
34	R	5723
34	W	5723
33	R	5723
33	W	5723
32	R	5723
32	W	5723
31	R	5723
31	W	5723
29	R	5723
29	W	5723
28	R	5723
28	W	5723
27	R	5723
27	W	5723
26	J	5724
25	J	5724
24	J	5724
23	J	5724
22	J	5724
20	J	5724
19	J	5724
26	R	5724
26	W	5724
25	R	5724
25	W	5724
24	R	5724
24	W	5724
23	R	5724
23	W	5724
22	R	5724
22	W	5724
20	R	5724
20	W	5724
19	R	5724
19	W	5725
18	J	5725
17	J	5725
16	J	5725
15	J	5725
14	J	5725
13	J	5725
18	R	5725
18	W	5725
17	R	5725
17	W	5725
16	R	5725
16	W	5725
15	R	5725
15	W	5725
14	R	5725
14	W	5725
13	R	5725
13	W	5726
39	J	5726
30	J	5726
21	J	5726
11	J	5726
10	J	5726
8	J	5726
7	J	5726
11	R	5726
11	W	5726
10	R	5726
10	W	5726
8	R	5726
8	W	5726
7	R	5726
7	W	5726
39	R	5726
39	W	5726
30	R	5726
30	W	5726
21	R	5726
21	W	5727
12	J	5727
9	J	5727
9	R	5727
9	W	5727
12	R	5727
12	W	5727
0	R	5727
56	J	5733
55	J	5733
54	J	5733
53	J	5733
52	J	5733
56	R	5733
56	W	5733
55	R	5733
55	W	5733
54	R	5733
54	W	5733
53	R	5733
53	W	5733
52	R	5733
52	W	5733
0	R	5733
51	J	5734
50	J	5734
50	R	5734
50	W	5734
51	R	5734
51	W	5734
0	R	5734
49	J	5821
49	R	5821
49	W	5821
0	R	5821
48	J	5822
47	J	5822
46	J	5822
45	J	5822
44	J	5822
43	J	5822
42	J	5822
48	R	5822
48	W	5822
47	R	5822
47	W	5822
46	R	5822
46	W	5822
45	R	5822
45	W	5822
44	R	5822
44	W	5822
43	R	5822
43	W	5822
42	R	5822
42	W	5822
41	J	5823
40	J	5823
38	J	5823
37	J	5823
36	J	5823
35	J	5823
41	R	5823
41	W	5823
40	R	5823
40	W	5823
38	R	5823
38	W	5823
37	R	5823
37	W	5823
36	R	5823
36	W	5823
35	R	5823
35	W	5823
34	J	5824
33	J	5824
32	J	5824
31	J	5824
29	J	5824
28	J	5824
27	J	5824
34	R	5824
34	W	5824
33	R	5824
33	W	5824
32	R	5824
32	W	5824
31	R	5824
31	W	5824
29	R	5824
29	W	5824
28	R	5824
28	W	5824
27	R	5824
27	W	5825
26	J	5825
25	J	5825
24	J	5825
23	J	5825
22	J	5825
20	J	5825
26	R	5825
26	W	5825
25	R	5825
25	W	5825
24	R	5825
24	W	5825
23	R	5825
23	W	5825
22	R	5825
22	W	5825
20	R	5825
20	W	5825
0	R	5825
19	J	5826
18	J	5826
17	J	5826
16	J	5826
15	J	5826
14	J	5826
18	R	5826
18	W	5826
17	R	5826
17	W	5826
16	R	5826
16	W	5826
15	R	5826
15	W	5826
14	R	5826
14	W	5826
19	R	5826
19	W	5826
0	R	5826
39	J	5827
30	J	5827
13	J	5827
11	J	5827
10	J	5827
8	J	5827
7	J	5827
11	R	5827
11	W	5827
10	R	5827
10	W	5827
8	R	5827
8	W	5827
7	R	5827
7	W	5827
39	R	5827
39	W	5827
13	R	5827
13	W	5827
30	R	5827
30	W	5827
21	J	5828
12	J	5828
9	J	5828
9	R	5828
9	W	5828
21	R	5828
21	W	5828
12	R	5828
12	W	5828
0	R	5828
56	J	5834
55	J	5834
54	J	5834
53	J	5834
52	J	5834
56	R	5834
56	W	5834
55	R	5834
55	W	5834
54	R	5834
54	W	5834
53	R	5834
53	W	5834
52	R	5834
52	W	5834
0	R	5834
51	J	5835
50	J	5835
50	R	5835
50	W	5835
51	R	5835
51	W	5835
0	R	5835
49	J	5922
49	R	5922
49	W	5922
0	R	5922
48	J	5923
47	J	5923
46	J	5923
45	J	5923
44	J	5923
43	J	5923
42	J	5923
48	R	5923
48	W	5923
47	R	5923
47	W	5923
46	R	5923
46	W	5923
45	R	5923
45	W	5923
44	R	5923
44	W	5923
43	R	5923
43	W	5923
42	R	5923
42	W	5923
41	J	5924
40	J	5924
38	J	5924
37	J	5924
36	J	5924
35	J	5924
41	R	5924
41	W	5924
40	R	5924
40	W	5924
38	R	5924
38	W	5924
37	R	5924
37	W	5924
36	R	5924
36	W	5924
35	R	5924
35	W	5924
0	R	5924
28	J	5925
28	R	5925
28	W	5925
34	J	5925
33	J	5925
32	J	5925
31	J	5925
29	J	5925
34	R	5925
34	W	5925
33	R	5925
33	W	5925
32	R	5925
32	W	5925
31	R	5925
31	W	5925
29	R	5925
29	W	5925
0	R	5925
27	J	5926
26	J	5926
25	J	5926
24	J	5926
23	J	5926
22	J	5926
20	J	5926
26	R	5926
26	W	5926
25	R	5926
25	W	5926
24	R	5926
24	W	5926
23	R	5926
23	W	5926
22	R	5926
22	W	5926
20	R	5926
20	W	5926
27	R	5926
27	W	5926
19	J	5927
18	J	5927
17	J	5927
16	J	5927
15	J	5927
14	J	5927
18	R	5927
18	W	5927
17	R	5927
17	W	5927
16	R	5927
16	W	5927
15	R	5927
15	W	5927
14	R	5927
14	W	5927
19	R	5927
19	W	5927
39	J	5928
30	J	5928
13	J	5928
11	J	5928
10	J	5928
8	J	5928
7	J	5928
11	R	5928
11	W	5928
10	R	5928
10	W	5928
8	R	5928
8	W	5928
7	R	5928
7	W	5928
39	R	5928
39	W	5928
13	R	5928
13	W	5928
30	R	5928
30	W	5928
21	J	5929
12	J	5929
9	J	5929
9	R	5929
9	W	5929
21	R	5929
21	W	5929
12	R	5929
12	W	5929
0	R	5929
56	J	5935
55	J	5935
54	J	5935
53	J	5935
52	J	5935
56	R	5935
56	W	5935
55	R	5935
55	W	5935
54	R	5935
54	W	5935
53	R	5935
53	W	5935
52	R	5935
52	W	5935
0	R	5935
51	J	5936
50	J	5936
50	R	5936
50	W	5936
51	R	5936
51	W	5936
0	R	5936
49	J	6023
49	R	6023
49	W	6023
0	R	6023
48	J	6024
47	J	6024
46	J	6024
45	J	6024
44	J	6024
43	J	6024
42	J	6024
48	R	6024
48	W	6024
47	R	6024
47	W	6024
46	R	6024
46	W	6024
45	R	6024
45	W	6024
44	R	6024
44	W	6024
43	R	6024
43	W	6024
42	R	6024
42	W	6024
41	J	6025
40	J	6025
38	J	6025
37	J	6025
36	J	6025
35	J	6025
41	R	6025
41	W	6025
40	R	6025
40	W	6025
38	R	6025
38	W	6025
37	R	6025
37	W	6025
36	R	6025
36	W	6025
35	R	6025
35	W	6026
34	J	6026
33	J	6026
32	J	6026
31	J	6026
29	J	6026
28	J	6026
34	R	6026
34	W	6026
33	R	6026
33	W	6026
32	R	6026
32	W	6026
31	R	6026
31	W	6026
29	R	6026
29	W	6026
28	R	6026
28	W	6026
0	R	6026
27	J	6027
26	J	6027
25	J	6027
24	J	6027
23	J	6027
22	J	6027
20	J	6027
26	R	6027
26	W	6027
25	R	6027
25	W	6027
24	R	6027
24	W	6027
23	R	6027
23	W	6027
22	R	6027
22	W	6027
20	R	6027
20	W	6027
27	R	6027
27	W	6027
19	J	6028
18	J	6028
17	J	6028
16	J	6028
15	J	6028
14	J	6028
18	R	6028
18	W	6028
17	R	6028
17	W	6028
16	R	6028
16	W	6028
15	R	6028
15	W	6028
14	R	6028
14	W	6028
19	R	6028
19	W	6028
0	R	6028
39	J	6029
30	J	6029
13	J	6029
11	J	6029
10	J	6029
8	J	6029
7	J	6029
11	R	6029
11	W	6029
10	R	6029
10	W	6029
8	R	6029
8	W	6029
7	R	6029
7	W	6029
39	R	6029
39	W	6029
13	R	6029
13	W	6029
30	R	6029
30	W	6029
21	J	6030
12	J	6030
9	J	6030
9	R	6030
9	W	6030
21	R	6030
21	W	6030
12	R	6030
12	W	6030
0	R	6030
56	J	6036
55	J	6036
54	J	6036
53	J	6036
52	J	6036
56	R	6036
56	W	6036
55	R	6036
55	W	6036
54	R	6036
54	W	6036
53	R	6036
53	W	6036
52	R	6036
52	W	6036
0	R	6036
51	J	6037
50	J	6037
50	R	6037
50	W	6037
51	R	6037
51	W	6037
0	R	6037
49	J	6124
49	R	6124
49	W	6124
0	R	6124
48	J	6125
47	J	6125
46	J	6125
45	J	6125
44	J	6125
43	J	6125
42	J	6125
48	R	6125
48	W	6125
47	R	6125
47	W	6125
46	R	6125
46	W	6125
45	R	6125
45	W	6125
44	R	6125
44	W	6125
43	R	6125
43	W	6125
42	R	6125
42	W	6125
41	J	6126
40	J	6126
38	J	6126
37	J	6126
36	J	6126
41	R	6126
41	W	6126
40	R	6126
40	W	6126
38	R	6126
38	W	6126
37	R	6126
37	W	6126
36	R	6126
36	W	6126
0	R	6126
35	J	6127
34	J	6127
33	J	6127
32	J	6127
31	J	6127
29	J	6127
28	J	6127
34	R	6127
34	W	6127
33	R	6127
33	W	6127
32	R	6127
32	W	6127
31	R	6127
31	W	6127
29	R	6127
29	W	6127
28	R	6127
28	W	6127
35	R	6127
35	W	6127
27	J	6128
26	J	6128
25	J	6128
24	J	6128
23	J	6128
22	J	6128
20	J	6128
26	R	6128
26	W	6128
25	R	6128
25	W	6128
24	R	6128
24	W	6128
23	R	6128
23	W	6128
22	R	6128
22	W	6128
20	R	6128
20	W	6128
27	R	6128
27	W	6128
19	J	6129
18	J	6129
17	J	6129
16	J	6129
15	J	6129
14	J	6129
18	R	6129
18	W	6129
17	R	6129
17	W	6129
16	R	6129
16	W	6129
15	R	6129
15	W	6129
14	R	6129
14	W	6129
19	R	6129
19	W	6129
39	J	6130
30	J	6130
13	J	6130
11	J	6130
10	J	6130
8	J	6130
7	J	6130
11	R	6130
11	W	6130
10	R	6130
10	W	6130
8	R	6130
8	W	6130
7	R	6130
7	W	6130
39	R	6130
39	W	6130
13	R	6130
13	W	6130
30	R	6130
30	W	6130
21	J	6131
12	J	6131
9	J	6131
9	R	6131
9	W	6131
21	R	6131
21	W	6131
12	R	6131
12	W	6131
0	R	6131
56	J	6137
55	J	6137
54	J	6137
53	J	6137
52	J	6137
56	R	6137
56	W	6137
55	R	6137
55	W	6137
54	R	6137
54	W	6137
53	R	6137
53	W	6137
52	R	6137
52	W	6137
0	R	6137
51	J	6138
50	J	6138
50	R	6138
50	W	6138
51	R	6138
51	W	6138
0	R	6138
49	J	6225
49	R	6225
49	W	6225
0	R	6225
42	J	6226
42	R	6226
42	W	6226
48	J	6226
47	J	6226
46	J	6226
45	J	6226
44	J	6226
43	J	6226
48	R	6226
48	W	6226
47	R	6226
47	W	6226
46	R	6226
46	W	6226
45	R	6226
45	W	6226
44	R	6226
44	W	6226
43	R	6226
43	W	6226
41	J	6227
40	J	6227
38	J	6227
37	J	6227
36	J	6227
41	R	6227
41	W	6227
40	R	6227
40	W	6227
38	R	6227
38	W	6227
37	R	6227
37	W	6227
36	R	6227
36	W	6227
0	R	6227
35	J	6228
34	J	6228
33	J	6228
32	J	6228
31	J	6228
29	J	6228
28	J	6228
34	R	6228
34	W	6228
33	R	6228
33	W	6228
32	R	6228
32	W	6228
31	R	6228
31	W	6228
29	R	6228
29	W	6228
28	R	6228
28	W	6228
35	R	6228
35	W	6228
27	J	6229
26	J	6229
25	J	6229
24	J	6229
23	J	6229
22	J	6229
20	J	6229
26	R	6229
26	W	6229
25	R	6229
25	W	6229
24	R	6229
24	W	6229
23	R	6229
23	W	6229
22	R	6229
22	W	6229
20	R	6229
20	W	6229
27	R	6229
27	W	6229
19	J	6230
18	J	6230
17	J	6230
16	J	6230
15	J	6230
14	J	6230
18	R	6230
18	W	6230
17	R	6230
17	W	6230
16	R	6230
16	W	6230
15	R	6230
15	W	6230
14	R	6230
14	W	6230
19	R	6230
19	W	6230
0	R	6230
39	J	6231
30	J	6231
13	J	6231
11	J	6231
10	J	6231
8	J	6231
7	J	6231
11	R	6231
11	W	6231
10	R	6231
10	W	6231
8	R	6231
8	W	6231
7	R	6231
7	W	6231
39	R	6231
39	W	6231
13	R	6231
13	W	6231
30	R	6231
30	W	6231
21	J	6232
12	J	6232
9	J	6232
9	R	6232
9	W	6232
21	R	6232
21	W	6232
12	R	6232
12	W	6232
0	R	6232
54	J	6238
53	J	6238
52	J	6238
54	R	6238
54	W	6238
56	J	6238
55	J	6238
56	R	6238
56	W	6238
55	R	6238
55	W	6238
53	R	6238
53	W	6238
52	R	6238
52	W	6238
0	R	6238
51	J	6239
50	J	6239
50	R	6239
50	W	6239
51	R	6239
51	W	6239
0	R	6239
49	J	6326
49	R	6326
49	W	6326
0	R	6326
48	J	6327
47	J	6327
46	J	6327
45	J	6327
44	J	6327
43	J	6327
42	J	6327
48	R	6327
48	W	6327
47	R	6327
47	W	6327
46	R	6327
46	W	6327
45	R	6327
45	W	6327
44	R	6327
44	W	6327
43	R	6327
43	W	6327
42	R	6327
42	W	6327
41	J	6328
40	J	6328
38	J	6328
37	J	6328
36	J	6328
41	R	6328
41	W	6328
40	R	6328
40	W	6328
38	R	6328
38	W	6328
37	R	6328
37	W	6328
36	R	6328
36	W	6328
0	R	6328
35	J	6329
34	J	6329
33	J	6329
32	J	6329
31	J	6329
29	J	6329
28	J	6329
34	R	6329
34	W	6329
33	R	6329
33	W	6329
32	R	6329
32	W	6329
31	R	6329
31	W	6329
29	R	6329
29	W	6329
28	R	6329
28	W	6329
35	R	6329
35	W	6329
27	J	6330
26	J	6330
25	J	6330
24	J	6330
23	J	6330
22	J	6330
20	J	6330
26	R	6330
26	W	6330
25	R	6330
25	W	6330
24	R	6330
24	W	6330
23	R	6330
23	W	6330
22	R	6330
22	W	6330
20	R	6330
20	W	6330
27	R	6330
27	W	6331
19	J	6331
18	J	6331
17	J	6331
16	J	6331
15	J	6331
14	J	6331
18	R	6331
18	W	6331
17	R	6331
17	W	6331
16	R	6331
16	W	6331
15	R	6331
15	W	6331
14	R	6331
14	W	6331
19	R	6331
19	W	6332
39	J	6332
30	J	6332
13	J	6332
11	J	6332
10	J	6332
8	J	6332
7	J	6332
11	R	6332
11	W	6332
10	R	6332
10	W	6332
8	R	6332
8	W	6332
7	R	6332
7	W	6332
39	R	6332
39	W	6332
13	R	6332
13	W	6332
30	R	6332
30	W	6333
21	J	6333
12	J	6333
9	J	6333
9	R	6333
9	W	6333
21	R	6333
21	W	6333
12	R	6333
12	W	6333
0	R	6333
56	J	6339
55	J	6339
54	J	6339
53	J	6339
52	J	6339
56	R	6339
56	W	6339
55	R	6339
55	W	6339
54	R	6339
54	W	6339
53	R	6339
53	W	6339
52	R	6339
52	W	6339
0	R	6339
51	J	6340
50	J	6340
50	R	6340
50	W	6340
51	R	6340
51	W	6340
0	R	6340
49	J	6427
49	R	6427
49	W	6427
0	R	6427
48	J	6428
47	J	6428
46	J	6428
45	J	6428
44	J	6428
43	J	6428
42	J	6428
48	R	6428
48	W	6428
47	R	6428
47	W	6428
46	R	6428
46	W	6428
45	R	6428
45	W	6428
44	R	6428
44	W	6428
43	R	6428
43	W	6428
42	R	6428
42	W	6428
41	J	6429
40	J	6429
38	J	6429
37	J	6429
36	J	6429
41	R	6429
41	W	6429
40	R	6429
40	W	6429
38	R	6429
38	W	6429
37	R	6429
37	W	6429
36	R	6429
36	W	6429
0	R	6429
34	J	6430
33	J	6430
32	J	6430
31	J	6430
29	J	6430
28	J	6430
34	R	6430
34	W	6430
35	J	6430
33	R	6430
33	W	6430
32	R	6430
32	W	6430
31	R	6430
31	W	6430
29	R	6430
29	W	6430
28	R	6430
28	W	6430
35	R	6430
35	W	6430
26	J	6431
25	J	6431
24	J	6431
23	J	6431
22	J	6431
20	J	6431
26	R	6431
26	W	6431
25	R	6431
25	W	6431
24	R	6431
24	W	6431
23	R	6431
23	W	6431
22	R	6431
22	W	6431
20	R	6431
20	W	6431
0	R	6431
27	J	6432
18	J	6432
17	J	6432
16	J	6432
15	J	6432
14	J	6432
18	R	6432
18	W	6432
17	R	6432
17	W	6432
16	R	6432
16	W	6432
15	R	6432
15	W	6432
14	R	6432
14	W	6432
27	R	6432
27	W	6432
0	R	6432
39	J	6433
19	J	6433
13	J	6433
11	J	6433
10	J	6433
8	J	6433
7	J	6433
11	R	6433
11	W	6433
10	R	6433
10	W	6433
8	R	6433
8	W	6433
7	R	6433
7	W	6433
39	R	6433
39	W	6433
13	R	6433
13	W	6433
19	R	6433
19	W	6433
30	J	6434
21	J	6434
12	J	6434
9	J	6434
9	R	6434
9	W	6434
21	R	6434
21	W	6434
12	R	6434
12	W	6434
30	R	6434
30	W	6434
0	R	6434
56	J	6440
55	J	6440
54	J	6440
53	J	6440
52	J	6440
56	R	6440
56	W	6440
55	R	6440
55	W	6440
54	R	6440
54	W	6440
53	R	6440
53	W	6440
52	R	6440
52	W	6440
0	R	6440
51	J	6441
50	J	6441
50	R	6441
50	W	6441
51	R	6441
51	W	6441
0	R	6441
49	J	6528
49	R	6528
49	W	6528
0	R	6528
48	J	6529
